title,description,url
#Verificamos: É falso que Japão declarou que ivermectina é ‘mais eficaz que vacina’ contra Covid-19,Autoridades japonesas não incluem antiparasitário entre as opções terapêuticas contra o novo coronavírus; 79% dos japoneses estão totalmente vacinados,https://piaui.folha.uol.com.br/lupa/2022/01/18/verificamos-japao-ivermectina-vacina/
Verificamos: É falso que medicamentos contra Covid-19 da Pfizer e MSD têm a mesma ação da ivermectina,"Os antivirais Paxlovid e Molnupiravir têm ação antiviral direta, diferentemente da ivermectina; fármacos demonstraram eficácia em testes clínicos",https://piaui.folha.uol.com.br/lupa/2022/01/14/verificamos-medicamentos-pfizer-msd-ivermectina/
#Verificamos: É falso que Pfizer adicionou trometamina à vacina contra Covid-19 para tratar ataque cardíaco,Substância é largamente utilizada para conservar propriedades farmacológicas de medicamentos e não causa ou previne eventos adversos ligados ao imunizante,https://piaui.folha.uol.com.br/lupa/2022/01/12/verificamos-pfizer-trometamina-ataque-cardiaco/
#Verificamos: Estudo realizado em Itajaí (SC) não prova que ivermectina reduziu número de mortes por Covid-19,Pesquisa apresenta falhas metodológicas e não foi revisada por cientistas independentes,https://piaui.folha.uol.com.br/lupa/2022/01/07/verificamos-estudo-itajai-ivermectina-covid/
#Verificamos: Musk tomou vacina contra Covid-19; entrevista na qual diz que não pretende se imunizar é antiga,"Em entrevista à Time, bilionário disse que ele e sua família foram imunizados; antes, em 2020, ele disse que não pretendia se vacinar",https://piaui.folha.uol.com.br/lupa/2022/01/07/verificamos-musk-vacina-entrevista/
"Contradições de Bolsonaro, ivermectina, falso vale-gás: as checagens mais lidas de 2021",Confira quais foram os dez conteúdos que os leitores mais acessaram no site da Lupa este ano,https://piaui.folha.uol.com.br/lupa/2021/12/30/mais-lidas-2021/
"Pelo segundo ano consecutivo, Covid-19 é o tema mais frequente de conteúdos falsos nas redes","Dentre os conteúdos verificados pela Lupa, 37% tratavam da doença; boa parte deles falava sobre vacinas",https://piaui.folha.uol.com.br/lupa/2021/12/27/covid-19-principal-assunto-desinformacao-2021/
#Verificamos: Es falso que vacunas de ARN mensajero causen infertilidad y tumores cancerígenos,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/12/22/latamchequea-vacunas-arn-mensajero-infertilidad-tumores/
#Verificamos: Es falso que Pfizer haya patentado un sistema de rastreo de personas vacunadas por microondas,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/12/22/latamchequea-pfizer-sistema-rastreo-vacunadas/
#Verificamos: Es falso que personas vacunadas contra COVID-19 sean peligrosas y deban estar aisladas,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/12/22/latamchequea-personas-vacunadas-peligrosas/
#Verificamos: Es falso que Pfizer haya patentado la ivermectina para el tratamiento contra la COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/12/22/latamchequea-pfizer-patentado-ivermectina/
#Verificamos: É falso que CEO da BioNTech não tomou vacina contra a Covid-19,"Trecho de uma entrevista de dezembro de 2020, quando a vacinação ainda não tinha começado na Alemanha, foi retirado de contexto",https://piaui.folha.uol.com.br/lupa/2021/12/20/verificamos-ceo-biontech-vacina/
#Verificamos: É falso que vacinas de RNA mensageiro levam à produção de proteínas tóxicas em crianças,"Robert Malone, que diz ser criador das vacinas de RNA mensageiro, cita a possibilidade de imunizantes levarem a ‘danos permanentes’ em crianças",https://piaui.folha.uol.com.br/lupa/2021/12/17/verificamos-robert-malone-vacinas-criancas/
#Verificamos: É falso que bonecos em hospitais da França simulam pacientes com variante ômicron,Montagem utiliza imagem de reportagem publicada em 2020 que mostrava preparação de profissionais da saúde para receber pacientes com Covid-19 ,https://piaui.folha.uol.com.br/lupa/2021/12/17/verificamos-bonecos-hospitais-franca-omicron/
#Verificamos: É falso que primeiro-ministro britânico Boris Johnson fingiu tomar vacina contra a Covid-19,Vídeos e fotografias do momento da aplicação permitem enxergar a agulha entrando no braço de Johnson e mostram o imunizante sendo injetado,https://piaui.folha.uol.com.br/lupa/2021/12/17/verificamos-boris-johnson-fingiu-vacina-covid-19/
#Verificamos: Vídeo de protesto de policiais franceses é antigo e não se relaciona à vacinação no país,"Manifestações ocorreram em junho de 2020 contra medidas anunciadas pelo ministro do Interior, suspendendo prática de abordagem policial",https://piaui.folha.uol.com.br/lupa/2021/12/14/verificamos-policiais-franceses/
#Verificamos: É falso que supermercado na Alemanha usa cerca para separar vacinados e não vacinados,"Foto foi tirada na Romênia e mostra grade usada para separar loja do resto de shopping center, onde só é permitida entrada de quem fez teste, sarou ou foi vacinado",https://piaui.folha.uol.com.br/lupa/2021/12/13/verificamos-supermercado-alemanha-cerca-vacinados/
#Verificamos: É falso que monge previu a pandemia da Covid-19 em 2013,"Gravação que circula nas redes sociais foi feita em março de 2020, momento em que o novo coronavírus já se disseminava pelo mundo",https://piaui.folha.uol.com.br/lupa/2021/12/13/verificamos-monge-previu-pandemia-da-covid-2013/
#Verificamos: É falso que suramina é ‘antídoto para magnetização e envenenamento’ das vacinas contra a Covid-19,Antiparasitário é usado para doença do sono; efeitos adversos típicos dos imunizantes podem ser minimizados com o uso de anti-inflamatórios comuns,https://piaui.folha.uol.com.br/lupa/2021/12/10/verificamos-suramina-antidoto-vacinas-contra-covid-19/
#Verificamos: É falso que Austrália colocou 24 mil crianças em ‘campos de quarentena’ para vaciná-las,Vídeo tira de contexto fala de autoridade de saúde australiana; governo local convidou adolescentes para se imunizarem voluntariamente,https://piaui.folha.uol.com.br/lupa/2021/12/09/verificamos-australia-criancas-campos-quarentena/
#Verificamos: Médica distorce informações ao relacionar vasculite a vacinação contra a Covid-19,"Até o momento, não existe nenhuma causalidade confirmada entre vacinas e a ocorrência de vasculite; benefícios da imunização superam os riscos de miocardite",https://piaui.folha.uol.com.br/lupa/2021/12/07/verificamos-medica-vasculite-vacinacao-covid-19/
#Verificamos: É montagem cartaz de filme antigo que teria previsto surgimento da variante ômicron,Enredo da obra de ficção científica trata sobre mutação genética de formigas e não de nova cepa de uma doença,https://piaui.folha.uol.com.br/lupa/2021/12/02/verificamos-cartaz-filme-variante-omicron/
#Verificamos: É falso que Joelma disse em entrevista que seu sangue coagulou após ter recebido vacina contra a Covid-19,"Artista comentava sobre reação que teve após contrair a doença, e não após aplicação do imunizante",https://piaui.folha.uol.com.br/lupa/2021/12/01/verificamos-joelma-sangue-vacina/
#Verificamos: É falso que Pfizer patenteou ivermectina para tratamento contra Covid-19,"Medicamento Paxlovid, desenvolvido por farmacêutica norte-americana, é antiviral, enquanto ivermectina atua contra parasitas",https://piaui.folha.uol.com.br/lupa/2021/11/30/verificamos-pfizer-patenteou-ivermectina/
#Verificamos: É falso que pesquisa mostre que variante ômicron é mais severa entre os vacinados,Organização Mundial da Saúde alerta que ainda serão necessárias algumas semanas para avaliar impactos da nova cepa do coronavírus ,https://piaui.folha.uol.com.br/lupa/2021/11/30/verificamos-variante-omicron-vacinados/
#Verificamos: É falso que ministro da Saúde da África do Sul disse que variante ômicron não existe,Joe Phaahla esclareceu dúvidas sobre nova cepa do coronavírus em entrevista a jornalistas na última sexta-feira (26) ,https://piaui.folha.uol.com.br/lupa/2021/11/30/verificamos-ministro-saude-africa-do-sul-omicron/
#Verificamos: É falso que o Japão substituiu vacinas contra a Covid-19 por ivermectina e casos da doença acabaram,Lista de medicamentos aprovados pelo governo nipônico não inclui antiparasitário; casos recentes de Covid-19 continuam a ser registrados pelo Ministério da Saúde do Japão,https://piaui.folha.uol.com.br/lupa/2021/11/26/verificamos-japao-vacinas-covid-19-ivermectina/
#Verificamos: É falso que vacinados contra a Covid-19 são perigosos e devem ser isolados,"Evidências científicas mostram que imunizantes podem reduzir risco de infecção, transmissão e formas graves da doença ",https://piaui.folha.uol.com.br/lupa/2021/11/25/verificamos-vacinados-nao-sao-perigosos/
#Verificamos: É falso que vacinas de RNA mensageiro causam infertilidade e tumores cancerígenos,"Componentes presentes nos imunizantes não atingem o núcleo das células, portanto não alteram o DNA",https://piaui.folha.uol.com.br/lupa/2021/11/24/verificamos-vacinas-rna-mensageiro-infertilidade-tumores-cancerigenos/
#Verificamos: É falso que vacina da Covid-19 aumentou abortos e causa AVCs em pilotos de avião,"Em vídeo, médica faz alegações sem evidências científicas sobre os efeitos adversos das vacinas contra a Covid-19",https://piaui.folha.uol.com.br/lupa/2021/11/24/verificamos-vacina-abortos-avcs/
#Verificamos: Vídeo de ‘protesto contra lockdown na Áustria’ é antigo e não tem relação com a pandemia,"Gravação, feita em 2019, mostra marcha de torcedores rumo ao estádio para assistir a um jogo da Liga Europa da UEFA na cidade de Graz",https://piaui.folha.uol.com.br/lupa/2021/11/19/verificamos-video-protesto-lockdown-austra/
#Verificamos: É falso que vacina contra Covid-19 libera fibrina na corrente sanguínea,"Segundo Anvisa e especialistas, vídeo que circula pelas redes sociais apresenta informações erradas sobre processo natural do organismo",https://piaui.folha.uol.com.br/lupa/2021/11/18/verificamos-vacina-covid-19-libera-fibrina/
#Verificamos: É falso que esposa do CEO da Pfizer morreu por complicações da vacina da Covid-19,"Myriam Bourla esteve em evento em 10 de novembro, mesmo dia em que supostamente teria morrido",https://piaui.folha.uol.com.br/lupa/2021/11/16/verificamos-esposa-do-ceo-da-pfizer/
#Verificamos: Es falso que la Unión Europea sustituirá vacunas contra COVID-19 por ivermectina,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/11/16/latamchequea-union-europea-vacunas-ivermectina/
#Verificamos: Estudio alemán no prueba que el uso de mascarillas causa problemas de salud en niños,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/11/16/latamchequa-mascarillas-problemas-ninos/
#Verificamos: Es falso que vacuna de COVID-19 inserta ARN en genoma humano,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/11/16/latamchequea-vacuna-inserta-arn-genoma/
#Verificamos: Es falso que vacunados contra la COVID-19 no pueden viajar más en avión,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/11/16/latamchequea-vacunados-viajar-avion/
#Verificamos: Estudio de los CDC no relaciona transmisión del VIH con la vacunación contra COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/11/16/latamchequea-vih-vacunacion-covid-19/
#Verificamos: É falso que China está enviando centenas de pessoas para acampamentos de Covid-19,Imagens que circulam nas redes sociais mostram confinamento por conta de novos casos da doença em Pequim,https://piaui.folha.uol.com.br/lupa/2021/11/12/verificamos-china-acampamentos-covid/
#Verificamos: Morte de crianças africanas em escola não está relacionada à vacinação contra Covid-19,Gravação é anterior à imunização contra a doença; 14 estudantes morreram pisoteados durante tumulto em uma unidade de ensino no Quênia,https://piaui.folha.uol.com.br/lupa/2021/11/12/verificamos-criancas-africanas-vacina/
"#Verificamos: É falso que o número de mortes por Covid-19 na Itália é 97,1% menor do que mostram dados oficiais",Relatório que detalhou o número de vítimas da doença que já tinham comorbidades quando foram infectadas foi interpretado de forma equivocada,https://piaui.folha.uol.com.br/lupa/2021/11/12/verificamos-mortes-italia-97-menor/
#Verificamos: É falso que presidente da Croácia disse que população no país não será mais vacinada,Alegações foram distorcidas de uma fala à imprensa; sites oficiais do governo croata continuam com informações sobre a vacinação no país,https://piaui.folha.uol.com.br/lupa/2021/11/11/verificamos-presidente-croata-vacinacao/
#Verificamos: É falso que CEO da Pfizer foi preso pelo FBI por fraude em dados da vacina,"Executivo apareceu em entrevistas em 5 de novembro, mesmo dia em que supostamente teria sido detido nos Estados Unidos",https://piaui.folha.uol.com.br/lupa/2021/11/10/verificamos-falso-ceo-da-pfizer-preso/
#Verificamos: Vídeo atribuído a colaboradores da Gol usa informações falsas sobre vacinas da Covid-19,"Conteúdo questiona eficácia e segurança dos imunizantes, mas ambas foram atestadas pela Anvisa, após análise rigorosa",https://piaui.folha.uol.com.br/lupa/2021/11/05/verificamos-video-gol-vacinas-covid/
#Verificamos: É falso que Pfizer patenteou sistema de rastreamento de vacinados por micro-ondas,"Registro estadunidense não tem relação com a empresa, nem fala de monitoramento por meio da vacina contra a Covid-19",https://piaui.folha.uol.com.br/lupa/2021/11/04/verificamos-pfizer-rastreamento-microondas-grafeno/
#Verificamos: É falso que ‘aeromoças’ italianas protestaram contra vacinas em Roma,Vídeo viral mostra ex-comissárias de bordo em manifestação contrária à perda de empregos e cortes de salários decorrentes do fim da Alitalia,https://piaui.folha.uol.com.br/lupa/2021/10/29/verificamos-aeromocas-italianas-protesto-vacinas/
#Verificamos: É falso que casos de pneumonia bacteriana estão aumentando em razão do uso de máscaras,"Máscaras ajudam a evitar infecções respiratórias; desde que a peça passou a ser obrigatória, número de casos da doença vem diminuindo",https://piaui.folha.uol.com.br/lupa/2021/10/29/verificamos-pneumonia-aumentando-mascaras/
Projetos de lei contra passaporte da vacina usam informações falsas sobre imunização,"Levantamento da Lupa encontrou erros em 11 justificativas das 23 propostas analisadas, sugeridas por parlamentares dos Legislativos estaduais e federal",https://piaui.folha.uol.com.br/lupa/2021/10/28/projetos-lei-passaporte-vacina/
#Verificamos: Estudo do CDC não relaciona transmissão do HIV à vacinação contra Covid-19,Site que divulga teorias da conspiração distorce dados de estudo publicado pelo órgão de saúde norte-americano,https://piaui.folha.uol.com.br/lupa/2021/10/28/verificamos-cdc-hiv-vacina-covid/
"Na CPI, senadores voltam a fazer afirmações falsas sobre a pandemia",Parlamentares defenderam hidroxicloroquina e disseram que STF impediu ação do governo federal,https://piaui.folha.uol.com.br/lupa/2021/10/27/cpi-covid-relatorio-pandemia/
#Verificamos: Estudo alemão não prova que uso de máscaras causa problemas de saúde em crianças,"Citado por Bolsonaro em live, artigo preliminar foi contestado pela própria plataforma em que foi divulgado",https://piaui.folha.uol.com.br/lupa/2021/10/27/verificamos-estudo-alemao-mascaras-criancas/
#Verificamos: É falso que imunização foi responsável por 2021 ter mais mortes pela Covid-19 no Brasil,"Total de óbitos e casos no país despencou este ano, à medida que uma parcela cada vez maior da população completou o esquema vacinal",https://piaui.folha.uol.com.br/lupa/2021/10/25/verificamos-imunizacao-mortes-2021-covid-19-brasil/
Depoentes fizeram mais de 60 declarações falsas à CPI da Covid-19,"Nos 17 depoimentos checados pela Lupa, autoridades insistiram em informações erradas, que foram usadas na decisão de políticas públicas",https://piaui.folha.uol.com.br/lupa/2021/10/22/depoentes-cpi-declaracoes-falsas-cpi/
#Verificamos: Não há provas de que imunidade gerada pela infecção por Covid-19 é melhor do que a da vacina,Vídeo viral de canal antivacina mostra diálogos de supostos cientistas da Pfizer em gravações escondidas,https://piaui.folha.uol.com.br/lupa/2021/10/19/verificamos-imunidade-natural-vacina-veritas/
#Verificamos: É falso que União Europeia vai substituir vacinas contra Covid-19 por ivermectina,Mensagem distorce comunicado da Comissão Europeia; ivermectina não é recomendada contra Covid-19 pelo órgão regulador do bloco,https://piaui.folha.uol.com.br/lupa/2021/10/15/verificamos-uniao-europeia-ivermectina/
#Verificamos: Es falso que vacunas hayan provocado la muerte de 150 mil personas en los EE.UU.,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/10/14/latamchequea-vacunas-muerte-150-mil-personas-ee-uu/
#Verificamos: Es falso que CEO de Pfizer no se haya aplicado la vacuna contra la COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/10/14/latamchequea-ceo-pfizer-vacuna-2/
#Verificamos: Es falso que la OMS haya creado un cronograma de futuras cepas del nuevo coronavirus,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/10/14/latamchequea-oms-cronograma-futuras-cepas-coronavirus/
#Verificamos: Metaanálisis de estudios de la India no demuestra que la hidroxicloroquina previene la COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/10/14/latamchequea-metaanalisis-hidroxicloroquina-previene-covid-19/
#Verificamos: Es falso que las personas no vacunadas contra la COVID-19 no podrán usar smartphones,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/10/14/latamchequea-personas-vacunadas-smartphones/
#Verificamos: É falso que média de óbitos por Covid-19 com Biden supera a de Bolsonaro,Publicação que circula nas redes sociais faz comparação enganosa ao utilizar dados de períodos diferentes para analisar pandemia nos EUA e no Brasil,https://piaui.folha.uol.com.br/lupa/2021/10/07/verificamos-biden-bolsonaro/
#Verificamos: É falso que governo da Austrália decidiu desligar a internet do país,"Também é falso que o primeiro-ministro, Scott Morrison, declarou que quem vacinar não terá mais 'liberdade'",https://piaui.folha.uol.com.br/lupa/2021/10/07/verificamos-australia-internet/
#Verificamos: É falso que pessoas não vacinadas contra Covid-19 não poderão usar smartphones,Aplicativos que permitem acessar o certificado de vacinação do usuário no celular não coíbem o uso do aparelho por quem não foi imunizado,https://piaui.folha.uol.com.br/lupa/2021/09/30/verificamos-vacinadas-smartphones/
Lupa se alia à Sociedade Brasileira de Infectologia em campanha pela vacinação,"""Movimento Vacinação"" quer conscientizar a população e chamar atenção para a queda crescente na cobertura vacinal no país ",https://piaui.folha.uol.com.br/lupa/2021/09/29/lupa-sbi-vacinacao/
#Verificamos: É falso que CEO da Pfizer não tomou a vacina contra a Covid-19,Albert Bourla tomou a segunda dose do imunizante em 10 de março; viagem para Israel foi cancelada dias antes,https://piaui.folha.uol.com.br/lupa/2021/09/28/verificamos-ceo-pfizer-vacina-covid/
#Verificamos: É falso que OMS tenha criado cronograma de futuras cepas do novo coronavírus,"Planilha sugere que versões diferentes do causador da Covid-19 seriam liberadas em meses específicos, mas várias delas foram identificadas antes disso",https://piaui.folha.uol.com.br/lupa/2021/09/27/verificamos-oms-cronograma-cepas/
#Verificamos: Es falso que CDC hayan retirado RT-PCR de la lista de pruebas capaces de identificar la COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/09/24/latamchequea-cdc-retirado-rt-pcr/
#Verificamos: Estudio no señala que carga viral de vacunados contra COVID-19 sea 251 veces mayor que la de los no vacunados,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/09/24/latamchequea-estudio-carga-viral-vacunados-covid-19/
#Verificamos: Video en el que MPF pide suspensión de vacuna es viejo y no tiene relación con COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/09/24/latamchequea-mpf-suspension-vacuna/
#Verificamos: Israel no concluyó que la inmunidad de infectados es mayor que la de vacunados contra COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/09/24/latamchequea-israel-inmunidad-infectados-vacunados/
#Verificamos: Es falso que CDC de los EEUU haya afirmado que variante del coronavirus es la “propia vacuna”,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/09/24/latamchequea-cdc-eeuu-variante-coronavirus-vacuna/
#Verificamos: É falso que vacinas provocaram a morte de 150 mil pessoas nos EUA,Artigo da análise citada está em plataforma do governo norte-americano na qual qualquer cidadão pode publicar comentários acerca de regulações ,https://piaui.folha.uol.com.br/lupa/2021/09/24/verificamos-vacinas-morte-150-mil-eua/
#Verificamos: Vídeo viral de professora canadense traz informações falsas sobre vacinas contra a Covid-19,Julie Ponesse foi colocada em licença pela universidade onde trabalhava após se recusar a se imunizar; aprovação de vacinas envolve testes com milhares de voluntários,https://piaui.folha.uol.com.br/lupa/2021/09/17/verificamos-vacinas-covid-professora-julie-ponesse/
#Verificamos: É falso que Romênia fechou todos os postos de vacinação,Publicação distorce notícia antiga sobre o fechamento parcial de postos que aplicavam poucas doses,https://piaui.folha.uol.com.br/lupa/2021/09/16/verificamos-romenia-postos-vacinacao/
"#Verificamos: Em vídeo, médica usa informações falsas para pôr em xeque a segurança das vacinas contra Covid-19",Gravação que circula no WhatsApp também distorce dados sobre casos graves da doença em pessoas já imunizadas,https://piaui.folha.uol.com.br/lupa/2021/09/13/verificamos-video-medica-seguranca-vacinas/
#Verificamos: Estudo não aponta que carga viral de vacinados contra Covid-19 é 251 vezes maior do que a de não vacinados,   Informação que circula pelas redes sociais distorce resultado de pesquisa divulgada neste mês sobre a variante delta do novo coronavírus,https://piaui.folha.uol.com.br/lupa/2021/08/25/verificamos-delta-estudo-251/
"Reflexo: no quarto episódio, Natalia Pasternak discute o papel dos pesquisadores no combate à desinformação",A diretora-presidente do Instituto Questão de Ciência conversou sobre o impacto da pseudociência nas políticas públicas de saúde,https://piaui.folha.uol.com.br/lupa/2021/08/18/reflexo-podcast-natalia-pasternak/
"Na CPI, Ricardo Barros erra sobre caso Covaxin e compra de medicamentos para doenças raras","Líder do governo na Câmara, citado em denúncia sobre aquisição da vacina indiana, depôs no Senado nesta quinta-feira (12)",https://piaui.folha.uol.com.br/lupa/2021/08/13/cpi-covid-ricardo-barros-covaxin/
#Verificamos:  Israel não concluiu que imunidade de infectados é maior que a de vacinados contra Covid-19,"Resposta imune do organismo ao vírus, quer seja induzida depois de uma infecção ou por meio de vacinação, varia de pessoa para pessoa ",https://piaui.folha.uol.com.br/lupa/2021/08/11/verificamos-israel-imunidade-infectados-vacinados/
#Verificamos: el análisis serológico negativo no comprueba la ineficacia de las vacunas contra COVID-19,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/08/05/latamchequea-analisis-serologico-negativo-vacunas/
#Verificamos: El video que muestra gotas flotando en el aire es de un experimento sin relación con vacunas o 5G,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/08/05/latamchequea-gotas-flotando-aire-experimento-vacunas-5g/
#Verificamos: Es falso que una investigación haya demostrado que el 82% de las embarazadas sufren abortos espontáneos luego de vacunarse,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/08/05/latamchequea-investigacion-embarazadas-abortos-vacuna/
#Verificamos: Es falso que las vacunas contra la COVID-19 tengan óxido de grafeno en su composición,Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/08/05/latamchequea-vacunas-oxido-dgrafeno/
"#Verificamos: La oposición a la vacuna contra la COVID-19 no tiene relación con las muertes de los presidentes de Tanzania, Haití y Burundi",Este chequeo es parte de un esfuerzo colaborativo de organizaciones de Latino America contra la desinformación sobre el coronavirus,https://piaui.folha.uol.com.br/lupa/2021/08/05/latamchequea-vacuna-muertes-presidentes-tanzania-haiti-burundi/
#Verificamos: Vídeo em que MPF pede suspensão de vacina é antigo e não tem relação com a Covid-19,Trecho de reportagem de 2015 sobre pedido de proibição de vacina contra o HPV foi editado e teve o contexto original removido,https://piaui.folha.uol.com.br/lupa/2021/08/05/verificamos-mpf-suspensao-vacina/
#Verificamos: É falso que CDC dos EUA afirmou que variante do coronavírus é a ‘própria vacina’,Órgão voltou a recomendar uso de máscaras porque pessoas imunizadas podem transmitir o vírus caso sejam infectadas,https://piaui.folha.uol.com.br/lupa/2021/08/02/verificamos-cdc-variante-coronavirus-vacina/
#Verificamos: É falso que Anvisa ‘admitiu’ a falta de evidências sobre uso de máscaras para prevenir a Covid-19,Agência recomenda a proteção facial para evitar a propagação do novo coronavírus,https://piaui.folha.uol.com.br/lupa/2021/07/30/verificamos-anvisa-evidencias-mascaras-covid-19/
